Unnamed: 0,id,atm_group,address,address_rus,lat,long,target
370,1673,1942,16 RIZHSKIY AV.           PSKOV,"Рижский проспект, 16, Псков, Россия, 180007",57.817606,28.315545,-0.05233747244
371,1911,3185.5,"Lenina ul., 204           Bogorodsk   ","улица Ленина, 204, Богородск, Нижегородская область, Россия, 607600",56.103251,43.513162,-0.1233928218
372,1927,3185.5,"Lenina pl., 5             Kstovo      ","площадь Ленина, 5, Кстово, Нижегородская область, Россия, 607657",56.151612,44.208718,-0.08863765569
373,2048,3185.5,"OBRUCHEVA, 27             MOSKVA      ","улица Обручева, 27к1, Москва, Россия, 117630",55.656859,37.536068,-0.1198933479
374,2058,3185.5,"LENINA, 217               TOMSK       ","проспект Ленина, 217, Томск, Россия, 634009",56.51226,84.943211,-0.07076842775
375,2060,3185.5,"KOMSOMOLSKIJ, 75          TOMSK       ","Комсомольский проспект, 75, Томск, Россия, 634050",56.468438,84.980994,-0.1072388102
376,2068,3185.5,"GAGARINA, 27              TOMSK       ","улица Гагарина, 27, Томск, Россия, 634050",56.479938,84.95108,-0.004544490183
377,2082,3185.5,"KURCHATOVA, 1             SEVERSK     ","улица Курчатова, 1, Северск, Томская область, Россия, 636037",56.589641,84.902095,-0.08512316034
378,2093,3185.5,"AK.KOROLEVA,12            MOSKVA      ","улица Академика Королёва, 12, Москва, Россия, 127427",55.822883,37.606281,0.07469588683
379,2094,3185.5,"AK.KOROLEVA,12            MOSKVA      ","улица Академика Королёва, 12, Москва, Россия, 127427",55.822883,37.606281,0.003503468026
380,2096,3185.5,DRUJBY 11                 ORENBURG,"улица Дружбы, 11, Оренбург, Россия, 460052",51.834464,55.147656,-0.1000725369
381,2106,3185.5,KARAGANDINSKAJA 92        ORENBURG,"Карагандинская улица, 92, Оренбург, Россия, 460036",51.785485,55.156055,-0.07545528159
382,2107,3185.5,"KOROSTELEVYH, 53          ORENBURG    ","проспект Братьев Коростелевых, 53, Оренбург, Россия, 460004",51.793351,55.070042,-0.08578752633
383,2111,3185.5,"CHKALOVA, 53-1            ORENBURG    ","улица Чкалова, 53/1, Оренбург, Россия, 460001",51.770846,55.138646,-0.1430756275
384,2113,3185.5,SHARLYKSKOE SH.1          ORENBURG,"Шарлыкское шоссе, 1, Оренбург, Россия",51.841887,55.118668,-0.03175188964
385,2130,3185.5,"UL. LENINA, 156           MIHAJLOVSK  ","улица Ленина, 156, Михайловск, Шпаковский район, Ставропольский край, Россия, 356240",45.137164,42.009993,0.03147265211
386,2138,3185.5,UFA KUVYKINA 18           UFA,"улица Степана Кувыкина, 18, Уфа, Республика Башкортостан, Россия, 450092",54.707686,55.99978,-0.1048994659
387,2153,3185.5,B.HMELNICKOGO 16          NOVOSIBIRSK,"улица Богдана Хмельницкого, 16, Новосибирск, Россия, 630075",55.069303,82.942232,-0.1435239362
388,2160,3185.5,"UL. NARYMSKAJA, 102       NOVOSIBIRSK ","Нарымская улица, 102, Новосибирск, Россия, 630049",55.051556,82.9002,0.01048428786
389,2162,3185.5,"PR. ENERGETIKOV, 8        NOVOSIBIRSK ","проезд Энергетиков, 8, Новосибирск, Россия, 630108",55.011293,82.874364,-0.0641950521
390,2166,3185.5,"PL.TRUDA, 1               NOVOSIBIRSK ","площадь Труда, 1, Новосибирск, Россия, 630108",54.99554,82.868453,-0.07174258087
391,2179,3185.5,"Gasheka, 8                OMSK        ","улица Ярослава Гашека, 8, микрорайон Московка-2, Омск, Россия",54.90894,73.451576,-0.04000620303
392,2182,3185.5,10 LET OKTYABRA 182       OMSK,"улица 10 лет Октября, 182, Омск, Россия, 644031",54.989254,73.461017,-0.0007665437144
393,2184,3185.5,"NEFTEZAVODSKAJA,53        OMSK        ","Нефтезаводская улица, 53, Омск, Россия, 644065",55.058275,73.250703,-0.124396584
394,2186,3185.5,"6-STANCIONNAYA, 2-2       OMSK        ","6-й Станционный переулок, 2, микрорайон Московка, Омск, Россия, 644120",54.92331,73.473216,-0.1114010602
395,2189,3185.5,"ZHUKOVA, 74/2             OMSK        ","улица Маршала Жукова, 74к2, Омск, Россия, 644010",54.974437,73.388128,-0.121367928
396,2193,3185.5,"BARHATOVOI, 2             OMSK        ","улица Бархатовой, 2, микрорайон Заозёрный, Омск, Россия, 644110",55.048611,73.325829,-0.001531947457
397,2200,3185.5,"VOKZALNAYA, 22            OMSK        ","Вокзальная улица, 22, Привокзальный микрорайон, Омск, Россия, 644005",54.940644,73.39526,-0.05441728934
398,2206,3185.5,"PR. MARKSA, 29A           OMSK        ","проспект Карла Маркса, 29А, Омск, Россия, 644010",54.974194,73.382801,-0.04396178944
399,2211,3185.5,70 LET OKTJABRJA 15       OMSK,"улица 70 лет Октября, 15, Омск, Россия, 644074",54.982084,73.319047,0.03543043382
400,2217,3185.5,"ROSTOVKA, 23              OMSK        ","посёлок Ростовка, 23, Омский район, Омская область, Россия",55.017865,73.581427,-0.07648067809
401,2223,3185.5,"KRASNYJ PUT, 32           OMSK        ","улица Красный Путь, 32, Омск, Россия, 644122",55.001437,73.352393,0.03537364649
402,2227,3185.5,NIKOLAEVA 15              KRASNOJARSK,"улица Николаева, 15, микрорайон Зелёная Роща, Советский район, Красноярск, Россия",56.055367,92.965688,0.06308008424
403,2229,3185.5,VESNY 1                   KRASNOJARSK,"улица Весны, 1, микрорайон Взлётка, Советский район, Красноярск, Россия",56.034466,92.907836,-0.02070886678
404,2233,3185.5,MOSKOVSK. 70 KANSK        KANSK,"Московская улица, 70, Канск, Красноярский край, Россия, 663600",56.204118,95.704633,0.0379053968
405,2236,3185.5,SOLNECHNAJA 1 IK7         ELITA,"Солнечная улица, 3, Москва, Россия, 115516",55.622278,37.666189,-0.1450012315
406,2249,3185.5,"UL. CSHORSA, 80           KRASNOJARSK ","улица Щорса, 80, Красноярск, Россия, 660122",55.988575,92.939053,0.01462576675
407,2254,3185.5,MASHINOSTROITELEJ 6       DIVNOGORSK,"улица Машиностроителей, 6, Дивногорск, Красноярский край, Россия, 663090",55.956708,92.367993,0.0002684422722
408,2255,3185.5,METALLURGOV 34            KRASNOJARSK,"проспект Металлургов, 34, Красноярск, Россия, 660005",56.046846,92.946805,0.01171542647
409,2267,3185.5,DZERZHINSKOGO 26          KRASNOJARSK,"улица Дзержинского, 26, Красноярск, Россия, 660017",56.013361,92.856731,-0.03554081794
410,2270,3185.5,CHEHOVA 122 ABAKAN        ABAKAN,"улица Чехова, 122А, Абакан, Республика Хакасия, Россия, 655017",53.72836,91.435794,0.05417962894
411,2275,3185.5,"259V, BAYKALSKAYA         IRKUTSK     ","Байкальская улица, 259, Иркутск, Россия, 664050",52.257213,104.355265,-0.1331484612
412,2283,3185.5,"5, SEROVA ST.             KJAHTA      ","улица Серова, 13, город Кяхта, Республика Бурятия, Россия",50.352064,106.445897,-0.1450012315
413,2284,3185.5,"12, KVARTAL 192           ANGARSK     ","258-й квартал, 192, Ангарск, Иркутская область, Россия",52.510631,103.885294,-0.0700495878
414,2286,3185.5,"28A, LENINA ST.           GUSINOOZERSK","улица Ленина, 28А, Гусиноозёрск, Селенгинский район, Республика Бурятия, Россия, 671160",51.287683,106.534443,0.06121346862
415,2305,3185.5,UL.VOEVODINA 24           SAMARA,"улица Воеводина, 24, Самара, Россия, 443109",53.235532,50.29882,-0.05922923825
416,2308,3185.5,"STARA ZAGORA,167G,1       SAMARA      ","улица Стара Загора, 167, Самара, Россия, 443087",53.242387,50.230233,-0.07402811775
417,2315,3185.5,"NOVO-SADOVAJA,D.106       SAMARA      ","Ново-Садовая улица, 106, Самара, Россия, 443068",53.217187,50.148972,-0.06781028301
418,2321,3185.5,POBEDY 26                 NOVOKUJBYSHE,"проспект Победы, 26, Новокуйбышевск, Самарская область, Россия, 446204",53.095241,49.97098,-0.08390285191
419,2327,3185.5,"UL. A.NEVSKOGO, 53        KALININGRAD ","улица Александра Невского, 53, Калининград, Россия",54.731789,20.530879,0.06575351284
420,2333,3185.5,"UL.DZERZHINSKOGO,71       YAKUTSK     ","улица Дзержинского, 71, Якутск, Республика Саха (Якутия), Россия",62.062115,129.739787,0.02081828187
421,2335,3185.5,"UL. B. CHIZHIKA, 3        JAKUTSK     ","улица Богдана Чижика, 3, Якутск, Республика Саха (Якутия), Россия, 677000",62.044382,129.756388,-0.04336074254
422,2339,3185.5,"UL. KALVICA, 14-5         YAKUTSK     ","улица Кальвица, 14/5, Якутск, Республика Саха (Якутия), Россия, 677009",62.049759,129.7463,0.07537942433
423,2348,3185.5,"UL. KURASHOVA, 28         YAKUTSK     ","улица Курашова, 28, Якутск, Республика Саха (Якутия), Россия, 677000",62.032993,129.736903,-0.06131522402
424,2357,3185.5,"UL. LENINA, 6             NERUNGRI    ","улица Ленина, 6, Советский территориальный округ, муниципальное образование Город Тула, Тульская область, Россия",54.200475,37.607691,0.02812289258
425,2358,3185.5,"UL. LENINA, 6             NERUNGRI    ","улица Ленина, 6, Советский территориальный округ, муниципальное образование Город Тула, Тульская область, Россия",54.200475,37.607691,0.06931806202
426,2372,3185.5,"KARLA MARKSA, 144G        HABAROVSK   ","улица Карла Маркса, 144, Хабаровск, Россия, 680031",48.504406,135.112314,-0.1050784905
427,2382,3185.5,LENINA 77                 SVOBODNYJ,"улица Ленина, 77, Свободный, Амурская область, Россия, 676456",51.38363,128.13209,-0.09151444791
428,2388,3185.5,"KLUBNAYA, 23              FOKINO      ","Клубная улица, 23, Фокино, Приморский край, Россия, 692880",42.97496,132.408924,-0.04638552481
429,2410,3185.5,"PR. POBEDY, D.67A         PETROPAVLOVS","проспект Победы, 67, Петропавловск-Камчатский, Камчатский край, Россия, 683902",53.072021,158.587323,-0.003877507768
430,2413,3185.5,"PROLETARSKAYA, D.3        USSURIJSK   ","Пролетарская улица, 3, Уссурийск, Приморский край, Россия, 692512",43.801222,131.936464,-0.050143576
431,2416,3185.5,"UL.SHILKINSKAYA, 42       VLADIVOSTOK ","Шилкинская улица, 38, Владивосток, Приморский край, Россия, 690066",43.118596,131.932035,0.02085503938
432,2417,3185.5,"UL.NEKRASOVA, 115A        USSURIJSK   ","улица Некрасова, 115А, Уссурийск, Приморский край, Россия, 692525",43.804267,131.949319,-0.02558628614
433,2423,3185.5,"KORABELNAYA NAB,D.4       VLADIVOSTOK ","улица Корабельная Набережная, 4, Владивосток, Приморский край, Россия",43.113937,131.889842,-0.08452755761
434,2425,3185.5,KRASNOZNAMENNAY 224       USSURIJSK,"Краснознамённая улица, 224, Уссурийск, Приморский край, Россия",43.813082,131.953748,-0.03879691816
435,2449,3185.5,"PR-T MIRA, D.255          U-SAHALINSK ","проспект Мира, 255, Южно-Сахалинск, Сахалинская область, Россия, 693013",46.934086,142.74626,-0.1194660859
436,2450,3185.5,"UKRAINSKAYA, 78           U-SAHALINSK ","Украинская улица, 78, Южно-Сахалинск, Сахалинская область, Россия",46.984224,142.720191,-0.09683584391
437,2463,3185.5,"VAHITOVA UL., 12          LENINOGORSK ","улица Вахитова, 12, Лениногорск, Республика Татарстан, Россия, 423258",54.594099,52.448201,-0.07599622617
438,2477,3185.5,60 LET OKTYABRYA-1        BELGOROD,"СНТ 60 лет Октября, 60, Старый Оскол, Белгородская область, Россия",51.285909,37.851161,-0.05313828745
439,2484,3185.5,ENISEJSKAJA D19           MOSKVA,"19-й микрорайон, Мытищи, Московская область, Россия",55.900824,37.699948,-0.00911279832
440,2491,3185.5,PRESNENSKAJA              MOSKVA,,,,0.006006035748
441,2494,3185.5,"PROFSOJUZNAJA,142         MOSKVA      ","Профсоюзная улица, 142, Москва, Россия, 117321",55.626213,37.510161,-0.01848918549
442,2495,3185.5,ORSHANSKAJA D5            MOSKVA,"Оршанская улица, 5, Москва, Россия, 121552",55.740563,37.408382,0.01936905003
443,2539,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.01673073999
444,2540,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.02759219026
445,2541,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,-0.06008385876
446,2542,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,-0.08207247652
447,2543,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.001082806008
448,2544,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.04158931372
449,2545,3185.5,"HOROSHEVSKOE SH,V38       MOSKVA      ","Хорошёвское шоссе, 38, Москва, Россия, 123007",55.776502,37.53711,0.06213923374
450,2555,3185.5,"NOSOVIHINSKOE SH,45       REUTOV      ","Носовихинское шоссе, 45, Реутов, Московская область, Россия, 143969",55.752283,37.887247,-0.03225442574
451,2557,3185.5,"KOMSOMOLSKAJA P.,2        MOSKVA      ",,,,-0.07191304978
452,2563,3185.5,"SORMOVSKIJ PR.,VL.9       MOSKVA      ","Сормовский проезд, 9, Москва, Россия, 109444",55.70772,37.80002,0.0217938958
453,2584,3185.5,"CHERVISHEVSKIJ, 23        TJUMEN      ","Червишевский тракт, 23, Тюмень, Россия",57.126236,65.523063,-0.08484274324
454,2586,3185.5,A. LOGUNOVA D.5A          TJUMEN,"улица Александра Логунова, 5А, Тюмень, Россия, 625016",57.120011,65.57389,-0.08251244619
455,2603,3185.5,RESPUBLIKI D.86 K1        TJUMEN,"улица Республики, 86к1, Тюмень, Россия, 625048",57.146261,65.552653,-0.06430968971
456,2611,3185.5,"TUL.KRASNOARM,PR,11       TULA        ","садовое товарищество Грибники, Венёвский район, Тульская область, Россия",54.606403,38.225867,-0.08872928508
457,2612,3185.5,"TUL.OKTJABRSKAJA,48       TULA        ","Октябрьская улица, 48, Тула, Россия, 300002",54.212282,37.621606,-0.1169736092
458,2618,3185.5,LETCH. PILJUTOVA 11       SANKT-PETERB,"улица Лётчика Пилютова, 11к1, Санкт-Петербург, Россия, 198206",59.840741,30.139196,-0.0792779953
459,2619,3185.5,"BUHARESTSKAJA, 89         SANKT-PETERB","Бухарестская улица, 89, Санкт-Петербург, Россия, 192283",59.833063,30.414126,-0.1272541929
460,2622,3185.5,"TOSNO, SOVETSKAJA 8       TOSNO       ","Советская улица, 8, Тосно, Тосненское городское поселение, Ленинградская область, Россия, 187000",59.541767,30.880729,-0.0056967448
461,2628,3185.5,PR-KT LENINA  D. 25       BALASHIHA,"проспект Ленина, 25, Балашиха, Московская область, Россия, 143900",55.79766,37.939133,-0.03873668312
462,2634,3185.5,"K. POBEDY, 62             KOLPASHEVO  ","улица Победы, 62, Колпашево, Томская область, Россия, 636462",58.32494,82.891701,-0.0847698386
463,2653,3185.5,"PR-T LENINA, 46           VLADIMIR    ","проспект Ленина, 46, Владимир, Россия, 600022",56.118641,40.352062,-0.04403393915
464,2670,3185.5,"UL. LENINSKAJA, 54        PETROPAVLOVS","Ленинская улица, 54, Петропавловск-Камчатский, Камчатский край, Россия",53.01953,158.647842,-0.06769643168
465,2674,3185.5,"UL. KIROVA, D.19          ARTEM       ","улица Кирова, 19, Артём, Приморский край, Россия",43.356278,132.184022,-0.08524555336
466,2680,3185.5,CHB L.KOMSOMOLA 21A       CHEBOKSARY,"улица Ленинского Комсомола, 21А, Чебоксары, Чувашская Республика, Россия, 428020",56.107584,47.280948,-0.03824735409
467,2692,3185.5,"UL.TUHACHEVSKOGO,17       STAVROPOL   ","улица Тухачевского, 17, Ставрополь, Россия, 355040",45.016015,41.912481,-0.071262594
468,2693,3185.5,"TUHACHEVSKOGO,14,K2       STAVROPOL   ","улица Тухачевского, 14/2, Ставрополь, Россия, 355040",45.012427,41.918427,-0.06916027116
469,2698,3185.5,ST.M.KRASNYJ PROSPE       NOVOSIBIRSK,"метро Красный проспект, Ленинская линия, Новосибирск, Россия",55.041168,82.917429,-0.04506033731
470,2702,3185.5,"UL.BALTIJSKAJA,29         NOVOSIBIRSK ","Балтийская улица, 29, микрорайон Шлюз, Советский район, Новосибирск, Россия, 630058",54.854942,83.050658,-0.1041718322
471,2706,3185.5,"UL.MALAHOVA,62            BARNAUL     ","улица Малахова, 62, Барнаул, Алтайский край, Россия, 656055",53.366218,83.703743,-0.06867219533
472,2712,3185.5,"UL.OSTROVSKOGO, 34B       BARNAUL     ","улица Островского, 34/202, Барнаул, Алтайский край, Россия, 656066",53.370785,83.689675,-0.07888067833
473,2732,3185.5,"UL.VLASIHINSKAJA,65       BARNAUL     ","Власихинская улица, 65, Барнаул, Алтайский край, Россия, 656006",53.326218,83.690492,-0.05195133362
474,2744,3185.5,"ZAOZERNAIA, 11-1          OMSK        ","Заозёрная улица, 11/1, Омск, Россия, 644090",55.046594,73.316505,-0.01226540445
475,2746,3185.5,"KR.G. ROSSIJSKAJA,6       OMSK        ",,,,-0.122658779
476,2748,3185.5,"HIMIKOV, 30               OMSK        ","улица Химиков, 30, микрорайон Городок Нефтяников, Омск, Россия, 644100",55.043123,73.295727,-0.003051823088
477,2749,3185.5,"KOSMICHESKIJ, 24A         OMSK        ","Космический проспект, 24А, посёлок Чкаловский, Омск, Россия",54.973889,73.456292,-0.1303651082
478,2778,3185.5,ALEKSEEVA 17              KRASNOJARSK,"улица Алексеева, 17, Красноярск, Россия, 660098",56.053663,92.919146,0.01471392057
479,2785,3185.5,MOLOKOVA 17               KRASNOJARSK,"улица Молокова, 17, Красноярск, Россия, 660135",56.039293,92.9025,0.04523224003
480,2786,3185.5,"9 PJATILETKI, 28          SOSNOVOBORSK","улица 9 Пятилетки, 28, Сосновоборск, Красноярский край, Россия, 662501",56.122359,93.32929,-0.05286120488
481,2787,3185.5,UL. TOLSTOGO 69           KRASNOJARSK,"улица Толстого, 69, Красноярск, Россия, 660028",56.021055,92.809866,-0.1432992995
482,2795,3185.5,LENINA 160                KRASNOJARSK,"улица Ленина, 160, Красноярск, Россия, 660021",56.011973,92.838082,-0.1050605603
483,2817,3185.5,"UL.LAZURNAJA, 4-3         NOVOSIBIRSK ","Лазурная улица, 4/3, Новосибирск, Россия, 630133",55.033754,83.009318,-0.1032287403
484,2818,3185.5,"PR.STROITELEJ, 16         BARNAUL     ","проспект Строителей, 16, Барнаул, Алтайский край, Россия, 656015",53.352004,83.76357,-0.0567287138
485,2820,3185.5,"TJULENINA,9               NOVOSIBIRSK ","улица Тюленина, 9, микрорайон Родники, Калининский район, Новосибирск, Россия",55.10892,82.950218,-0.06398282088
486,2822,3185.5,"PR.ENERGETIKOV,9          NOVOSIBIRSK ","проезд Энергетиков, 9, Новосибирск, Россия, 630108",55.009094,82.877427,-0.03197170343
487,2823,3185.5,"UL.KIROVA,25              NOVOSIBIRSK ","улица Кирова, 25, Новосибирск, Россия, 630102",55.018283,82.942205,0.01595899043
488,2829,3185.5,"UL. FRUNZE, 238           NOVOSIBIRSK ","улица Фрунзе, 238, Новосибирск, Россия, 630112",55.03897,82.960728,-0.1046320777
489,2836,3185.5,"UL.JARINSKAJA,18          NOVOSIBIRSK ","Яринская улица, 12, Новосибирск, Россия, 630029",55.020987,82.88385,-0.1303068551
490,2839,3185.5,KRAS.RAB 42               KRASNOJARSK,"проспект имени Газеты Красноярский Рабочий, 42, Красноярск, Россия, 660014",56.016642,92.985855,0.01935918611
491,2840,3185.5,MOLOKOVA 17               KRASNOJARSK,"улица Молокова, 17, Красноярск, Россия, 660135",56.039293,92.9025,0.03691258161
492,8383,5478,"D. 63B, UL. SMOL'NAYA     MOSKVA G    ","Смольная улица, 63Б, Москва, Россия, 125445",55.870112,37.469808,-0.05272977716
493,8387,5478,"D. 2A, UL. MAKOVSKOGO     ODINTSOVO G ","улица Маковского, 2А, Одинцово, Московская область, Россия, 143006",55.670732,37.280956,-0.008778708435
494,8392,5478,"D. 1, UL. BATAREINAYA     VYBORG G    ","Батарейная улица, 1, Выборг, Ленинградская область, Россия, 188810",60.705904,28.767801,-0.0948533891
495,8393,5478,"D. 3, UL. KARLA MARKSA    IVANOVO G   ","улица Карла Маркса, 3, Иваново, Россия, 153002",57.016865,40.973633,0.01275973995
496,8396,5478,"D. 9, UL. VIZIROVA        NOVOCHERKASS","улица Визирова, 9/2, Новочеркасск, Ростовская область, Россия, 346406",47.484707,40.061727,-0.05783531659
497,8412,5478,"D. 12, SOOR. 1, LIT. A, P SANKT-PETERB","А-181 Скандинавия, 132-й километр, Выборгский район, Ленинградская область, Россия",60.667633,28.913885,-0.02508209939
498,8413,5478,PL. KOMENDANTSKAYA        SANKT-PETERB,,,,-0.0373994933
499,8418,5478,"D. 16, UL. BAUMANA        YOSHKAR-OLA ","улица Баумана, 16, Йошкар-Ола, Республика Марий Эл, Россия, 424019",56.64108,47.84341,-0.05144623139
500,8420,5478,"D. 27 V, UL. OKRUZHNAYA   PENZA G     ","Окружная улица, 27, Пенза, Россия, 440031",53.161398,44.979024,-0.05661898229
501,8421,5478,"D. 41, UL. MIRA           PENZA G     ","улица Мира, 41, Пенза, Россия",53.188433,44.970049,0.03869055332
502,8422,5478,"D. 162 B, UL. LADOZHSKAYA PENZA G     ","Ладожская улица, 162, Пенза, Россия, 440064",53.221144,44.877361,-0.03654116181
503,8423,5478,"D. 248, UL. PROLETARSKAYA RUBTSOVSK G ","Пролетарская улица, 248, Рубцовск, Алтайский край, Россия, 658223",51.504391,81.218922,-0.06897166316
504,8425,5478,"D. 1, UL. DEPOVSKAYA      CHITA G     ","Деповская улица, 2, Чита, Забайкальский край, Россия, 672014",52.033735,113.464721,-0.1031249988
505,8433,5478,"3/1, UL. TURKMENSKAYA     BIYSK G     ","3-й микрорайон, 1, Московский, Москва, Россия",55.596905,37.344538,-0.05062668553
506,8436,5478,"D. 23, KORP. 1, UL. MATRO BIYSK G     ",,,,-0.1372401416
507,8439,5478,"D. 40, UL. UBILEINAYA     TOLYATTI G  ","Юбилейная улица, 40, Тольятти, Самарская область, Россия, 445037",53.501019,49.273231,-0.02560187725
508,8448,5478,"D. 60A, UL. MOSKOVSKAYA   DIMITROVGRAD","Московская улица, 60А, Димитровград, Ульяновская область, Россия, 433513",54.211229,49.598718,-0.08021517471
509,8449,5478,"D. 85 A, UL. BELANOVA     KALININGRAD ","улица Беланова, 85А, микрорайон Чкаловск, Калининград, Россия",54.772639,20.446985,-0.08508649845
510,8454,5478,"D. 13, LIT. A, UL. IZHORS KOLPINO G   ","деревня Колпино, Краснохолмский район, Тверская область, Россия",58.104241,37.012261,-0.1065148456
511,8458,5478,"D. 1, UL. ZAVODSKAYA      ATAMANOVKA P","Заводская улица, 3, посёлок городского типа Атамановка, Читинский район, Забайкальский край, Россия, 672530",51.917638,113.653439,-0.03172118962
512,8461,5478,"D. 25, UL. GROMOVOI       TOLYATTI G  ","улица Громовой, 25, Тольятти, Самарская область, Россия, 445045",53.488189,49.476538,-0.02263188389
513,8472,5478,"D. 7, UL. SUHE-BATORA     BARNAUL G   ","улица Сухэ-Батора, 7, Барнаул, Алтайский край, Россия, 656066",53.350553,83.692702,-0.07075914878
514,4725,5478,"D. 72, UL. REVOLUCIONNAYA TOLYATTI G  ","Революционная улица, 72, Тольятти, Самарская область, Россия, 445028",53.510048,49.270401,-0.06912429313
515,4728,5478,"D. 56, UL. FRUNZE         NIZHNIY TAGI","улица Фрунзе, 56, Нижний Тагил, Свердловская область, Россия, 622002",57.922688,59.940447,-0.1329337054
516,4731,5478,"D. 16V, PR-KT KALININA    BARNAUL G   ","проспект Калинина, 16, Барнаул, Алтайский край, Россия, 656002",53.361205,83.771278,-0.02896734596
517,4734,5478,"D. 118, UL. URINA         BARNAUL G   ","улица Юрина, 118, Барнаул, Алтайский край, Россия, 656053",53.360625,83.733989,-0.05105073111
518,4735,5478,"D. 22, UL. PANFILOVCEV    BARNAUL G   ","улица Панфиловцев, 22, Барнаул, Алтайский край, Россия, 656057",53.345489,83.674224,-0.01133231413
519,4737,5478,"D. 109, UL. 1 MAYA        PAVLOVSKIY P","улица 1 Мая, село Павловская Слобода, городской округ Истра, Московская область, Россия",55.820147,37.084,-0.07074987147
520,4742,5478,"D. 81/1, UL. LERMONTOVA   IRKUTSK G   ","улица Лермонтова, 81/1, Иркутск, Россия, 664074",52.264737,104.259765,-0.05785703847
521,4755,5478,"D. 22, UL. KIROVA         KHOR RP     ","улица Кирова, 22, рабочий посёлок Хор, район им. Лазо, Хабаровский край, Россия",47.886051,134.963643,-0.01868338661
522,4758,5478,"D. 4, SH. UZHNOE          TOLYATTI G  ","Южное шоссе, 4, Тольятти, Самарская область, Россия, 445004",53.549109,49.360017,-0.00851690226
523,4813,5478,"D. 33, UL. SVETLAYA       UTASH P     ","Светлая улица, поселок Уташ, городской округ Анапа, Краснодарский край, Россия",45.090152,37.311561,-0.1437118765
524,4814,5478,"D. 6, UL. KOMMUNISTICHESK KRASNOUSOLSK","Коммунистическая улица, 6, посёлок Липки, район Южное Бутово, Юго-Западный административный округ, Москва, Россия, 117623",55.506072,37.580777,-0.07124386084
525,4816,5478,"D. 9A, UL. 8 MARTA        OKTYABRSKIY ","улица 8 Марта, 8А, Октябрьский, Республика Башкортостан, Россия",54.505095,53.515786,-0.1100223508
526,4827,5478,"D. 148, UL. KIROVA        ARTEM G     ","улица Кирова, 148, Артём, Приморский край, Россия, 692751",43.377283,132.237831,0.02619371852
527,4828,5478,"D. 9, UL. BERINGA         TOMSK G     ","улица Беринга, 9, Томск, Россия, 634063",56.517137,85.035738,-0.02550061837
528,4830,5478,"D. 17, UL. NOVOURAL'SKAYA NOVOSIBIRSK ","Новоуральская улица, 17, микрорайон Пашино, Калининский район, Новосибирск, Россия, 630900",55.176249,82.96186,0.05009231465
529,4837,5478,"D. 106, UL. POPOVA        SMOLENSK G  ","улица Попова, 106, Смоленск, Россия, 214036",54.758454,32.110792,-0.02163620594
530,4850,5478,"D. 15A, UL. MORISA TOREZA NOVOKUZNETSK","улица Тореза, 15А, Новокузнецк, Кемеровская область, Россия, 654038",53.836801,87.179163,-0.04827281574
531,4852,5478,"D. 30, UL. KIROVA         YAKUTSK G   ","улица Кирова, 30, Якутск, Республика Саха (Якутия), Россия, 677027",62.03274,129.720877,0.05271521203
532,4863,5478,"D. 4, UL. YALAGINA        ELEKTROSTAL ","улица Ялагина, 4, Электросталь, Московская область, Россия, 144010",55.770644,38.433934,-0.01738220647
533,4869,5478,"D. 1, UL. SPORTIVNAYA     SELYATINO RP","Спортивная улица, 1, рабочий посёлок Селятино, Наро-Фоминский городской округ, Московская область, Россия, 143345",55.519626,36.98682,0.02765812359
534,4871,5478,UL. GOGOLYA               NOVOSIBIRSK,,,,-0.05702365445
535,4878,5478,"D. 76A, UL. KLUCHEVSKAYA  ULAN-UDE G  ","Ключевская улица, 76А, Улан-Удэ, Республика Бурятия, Россия, 670013",51.82032,107.658478,0.0238460346
536,4883,5478,"D. 171, UL. MOSKOVSKAYA   KIROV G     ","Московская улица, 171, Киров, Россия, 610048",58.602761,49.5972,-0.06848090285
537,4884,5478,"D. 38, UL. HRUSTAL'NAYA   ULYANOVSK G ","Хрустальная улица, 38, Ульяновск, Россия, 432044",54.258569,48.33371,-0.08701531092
538,4886,5478,"D. 12, UL. TRUDA          DOMNA S     ","улица Труда, 12, село Домна, Читинский район, Забайкальский край, Россия",51.898425,113.158611,0.01253343052
539,4893,5478,"D. 3A, PROEZD KOSMICHESKI PETROPAVLOVS","Жуков проезд, 3с2, Москва, Россия, 115054",55.723496,37.637416,0.04227041868
540,4898,5478,"D. 8A, UL. KUZNECOVA      CHELYABINSK ","улица Кузнецова, 8А, Челябинск, Россия, 454028",55.115023,61.349212,-0.1027635225
