,id,atm_group,address,address_rus,lat,long,target,population,schools_nearby,supermarket_nearby,mall_nearby,bar_nearby,cafe_nearby,restaurant_nearby,food_nearby,police_nearby,post_office_nearby,place_of_worship_nearby,university_nearby,cinema_nearby,casino_nearby,nightclub_nearby,atm_nearby
1204,4070.0,8083,"Lyskina, Vladeniye 1   Vorsino Selo   ","улица Лыскина, вл1, село Ворсино, Боровский район, Калужская область, Россия",55.223027,36.664325,0.1812540481,"12771,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1205,4074.0,8083,"SUKHE BATORA, 3A       Barnaul        ","улица Сухэ-Батора, 3А, Барнаул, Алтайский край, Россия, 656066",53.350193,83.696098,0.1493274065,"630877,00",0,3,0,1,0,1,2,0,1,0,0,0,0,0,0.0
1206,4082.0,8083,"50LET OKTYBRY,61       Blagoveshchensk","улица 50 лет Октября, 61, Благовещенск, Амурская область, Россия",50.267758,127.536848,0.2186083167,"241437,00",2,1,11,1,0,1,2,0,1,1,2,1,0,0,4.0
1207,4085.0,8083,"Kuybysheva, 84         Samara         ","улица Куйбышева, 84, Самара, Россия, 443099",53.188568,50.089135,0.1068208446,"1110093,00",5,8,1,6,23,14,43,1,2,8,2,1,0,0,2.0
1208,4090.0,8083,"50 let Oktyabrya, 16   Petropavlovsk-K","проспект 50 лет Октября, 16, Петропавловск-Камчатский, Камчатский край, Россия, 683024",53.056366,158.63646,0.1745293029,"164900,00",3,3,7,1,12,12,25,0,3,0,0,1,0,0,12.0
1209,4095.0,8083,"SAKHALINSKAYA, 71      YUzhno-Sakhalin","Сахалинская улица, 71, Южно-Сахалинск, Сахалинская область, Россия, 693020",46.963165,142.724889,0.1875944754,"194882,00",4,2,15,0,6,2,8,3,2,0,2,1,0,0,0.0
1210,4105.0,8083,"50 LET VLKSM ST., 4G   Korolev        ","улица 50-летия ВЛКСМ, 4, Королёв, Московская область, Россия, 141077",55.919397,37.845834,0.1845250041,"228095,00",2,8,1,0,3,2,5,2,1,0,0,0,0,0,6.0
1211,4107.0,8083,"LENINSKIY PR., 81,2    Moskva         ","Ленинский проспект, 81/2, Москва, Россия, 119261",55.683244,37.539482,0.2186083167,"13104177,00",15,5,0,0,6,1,7,4,2,0,3,0,0,0,1.0
1212,4113.0,8083,"OKEANSKIY PR., 20      Vladivostok    ","Океанский проспект, 20, Владивосток, Приморский край, Россия, 690091",43.119392,131.887479,0.1763144259,"603519,00",4,5,12,13,52,15,80,2,3,1,6,1,0,1,26.0
1213,4131.0,8083,"LENINA, 39             Komsomolsk-na-A","проспект Ленина, 39, Комсомольск-на-Амуре, Хабаровский край, Россия, 681000",50.542362,136.997608,0.1350486029,"225711,00",1,9,5,0,10,1,11,0,1,1,1,0,0,2,3.0
1214,4136.0,8083,"EREBRENNIKOVSK., 34    Novosibirsk    ","Серебренниковская улица, 34, Новосибирск, Россия, 630099",55.026644,82.926161,0.1003824931,"1635338,00",3,1,0,12,20,11,43,3,3,3,0,1,0,2,6.0
1215,4140.0,8083,"Tankistov, 1           Saratov        ","улица Танкистов, 1, Саратов, Россия, 410005",51.546939,46.014664,0.1488427367,"901361,00",5,4,3,0,6,0,6,0,1,1,0,0,0,1,13.0
1216,4148.0,8083,"KOMSOMOLSKAYA, 115A    Aleysk         ","Комсомольская улица, 115А, Алейск, Алтайский край, Россия, 658130",52.494673,82.772747,0.1329699491,"25332,00",1,7,6,0,1,0,1,0,1,0,0,0,0,0,1.0
1217,4168.0,8083,"VOKZALNAY,45           Komsomolsk-na-A","Вокзальная улица, 45, Комсомольск-на-Амуре, Хабаровский край, Россия, 681010",50.546729,136.989523,0.2186083167,"225711,00",6,3,2,0,4,0,4,0,1,0,0,0,0,0,0.0
1218,4172.0,8083,"SHALOM ALEYKHEMA,60    Birobidzhan    ","улица Шолом-Алейхема, 60, Биробиджан, Еврейская автономная область, Россия, 679016",48.798906,132.911522,0.132046013,"70063,00",2,2,2,0,4,0,4,0,0,1,0,0,0,0,0.0
1219,4181.0,8083,"ZAPADNAY, 29           Vladivostok    ","Западная улица, 29, Владивосток, Приморский край, Россия, 690090",43.125564,131.879412,0.1918252182,"603519,00",0,0,1,0,1,2,3,0,0,0,0,0,0,0,1.0
1220,4210.0,8083,"CHKALOVA, 1A           CHita          ","улица Чкалова, 1А, Чита, Забайкальский край, Россия, 672039",52.026105,113.532463,0.1258573946,"334427,00",2,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0
1221,4212.0,8083,"PIONERSKAY, 11         Shushenskoye   ","Пионерская улица, 11, посёлок городского типа Шушенское, Шушенский район, Красноярский край, Россия, 662710",53.324255,91.946369,0.1355873315,"16333,00",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
1222,4224.0,8083,"NSTITUTSKAY,1          Blagoveshchensk","Институтская улица, 1, Благовещенск, Амурская область, Россия, 675028",50.299439,127.527658,0.2186083167,"241437,00",1,2,1,1,4,3,8,0,1,1,0,1,0,0,9.0
1223,4227.0,8083,"DRUZHBY NARODOV PR., 31NERYUNGRI      ","проспект Дружбы Народов, 31, Нерюнгри, Республика Саха (Якутия), Россия, 678960",56.658103,124.72178,0.1868784987,"53409,00",3,5,1,1,2,1,4,0,1,2,0,0,0,1,2.0
1224,4228.0,8083,"202 MKR., 1A           Yakutsk        ","202-й микрорайон, 1А, Якутск, Республика Саха (Якутия), Россия",62.037444,129.7546,0.1658122427,"355443,00",2,3,5,0,0,1,1,1,0,1,2,0,0,0,2.0
1225,4231.0,8083,"KOMMUNISTICHESK,112    Seversk        ","Коммунистический проспект, 112, Северск, Томская область, Россия, 636019",56.587753,84.913028,0.2021693231,"106648,00",3,1,1,0,1,0,1,1,2,0,0,0,0,0,9.0
1226,4238.0,8083,Komsomolskiy pr. 13    Neftekamsk,"Комсомольский проспект, 13, Нефтекамск, Республика Башкортостан, Россия, 452685",56.093084,54.252566,0.1231889644,"131942,00",9,4,0,0,0,0,0,0,2,0,0,0,0,0,1.0
1227,4249.0,8083,"DZERZHINSKOGO,23       YAKUTSK        ","улица Дзержинского, 23, Якутск, Республика Саха (Якутия), Россия, 677000",62.045158,129.739832,0.2186083167,"355443,00",1,2,4,0,3,2,5,1,1,0,0,0,0,0,1.0
1228,4264.0,8083,"Profsoyuznaya, 43,1    Moskva         ","Профсоюзная улица, 43к1, Москва, Россия, 117420",55.667518,37.553657,0.1920160086,"13104177,00",3,6,2,0,9,8,17,0,4,1,0,0,0,0,8.0
1229,4270.0,8083,"LENINSKAYA, 64         Pervomayskoye  ","Ленинская улица, 64, село Первомайское, Первомайский район, Томская область, Россия, 636930",57.073497,86.234189,0.08764412574,"8074,00",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0
1230,4304.0,8083,"Parkovyy Prospekt,17   Perm           ","Парковый проспект, 17, Пермь, Россия, 614097",57.999158,56.155323,0.1237579361,"1000672,00",4,3,2,0,3,0,3,0,2,0,0,0,0,0,4.0
1231,4312.0,8083,"POBEDY, 79             Samara         ","улица Победы, 79, Самара, Россия, 443083",53.20747,50.237609,0.1726181865,"1110093,00",3,3,0,0,0,0,0,0,2,0,1,0,0,0,0.0
1232,4314.0,8083,"TSVILLIINGA, 25        CHelyabinsk    ","улица Цвиллинга, 25, Челябинск, Россия, 454091",55.16486,61.405159,0.1047728669,"1179540,00",1,3,1,7,23,17,47,2,2,1,0,1,0,1,9.0
1233,4317.0,8083,"Komsomolskaya, 43      Kuznetsk       ","Комсомольская улица, 43, Кузнецк, Пензенская область, Россия",53.115271,46.605666,0.2039280831,"78390,00",1,7,3,1,9,4,14,1,2,0,1,1,0,0,0.0
1234,4331.0,8083,"DEMENTEVA, 22          Kazan          ","улица Дементьева, 22, Казань, Республика Татарстан, Россия, 420127",55.858726,49.102749,0.1450507126,"1314685,00",1,6,2,1,1,1,3,0,1,0,0,0,0,0,1.0
1235,4332.0,8083,"SIBIRSKIY TRAKT, 9, 5  Kazan          ","Сибирский тракт, 9/5, Казань, Республика Татарстан, Россия",55.806009,49.18348,0.1786386948,"1314685,00",6,7,0,0,10,1,11,2,3,0,1,0,0,0,4.0
1236,4334.0,8083,"NEKRASOVSKAY, 98       Vladivostok    ","Некрасовская улица, 98, Владивосток, Приморский край, Россия, 690014",43.131578,131.912569,0.1977069807,"603519,00",1,3,1,0,3,0,3,0,1,0,1,0,0,0,5.0
1237,4342.0,8083,"STARA ZAGORA, 130      Samara         ","улица Стара Загора, 130, Самара, Россия, 443114",53.24659,50.235228,0.1368039167,"1110093,00",4,9,1,1,2,0,3,0,1,0,0,1,0,0,1.0
1238,4358.0,8083,"PUSHKINA, 9            Ivanovo        ","улица Пушкина, 9, Иваново, Россия, 153000",56.99948,40.982455,0.06615670616,"361644,00",0,1,2,4,9,4,17,0,0,3,6,0,0,1,13.0
1239,4363.0,8083,"ISKROVSKIY, 29         Sankt-Peterburg","Искровский проспект, 29, Санкт-Петербург, Россия, 193230",59.89899,30.471977,0.1641197666,"5600044,00",4,3,0,1,2,1,4,1,2,0,0,0,0,0,0.0
1240,4364.0,8083,"OLIMPIYSKIY, 56        Staryy Oskol   ","Олимпийская улица, 56, Старый Оскол, Белгородская область, Россия, 309516",51.341762,37.908411,0.1576441067,"221676,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1241,4372.0,8083,"30 LET POBEDY, 52      Gryazi         ","улица 30 лет Победы, 52, Грязи, Липецкая область, Россия, 399059",52.497683,39.944874,0.107519781,"46492,00",2,2,2,2,5,2,9,0,3,0,0,0,0,0,3.0
1242,4373.0,8083,"GENERALA LIZUYKOVA,60A Voronezh       ","улица Генерала Лизюкова, 60, Воронеж, Россия, 394088",51.706134,39.149308,0.1487553741,"1051995,00",4,6,3,0,5,4,9,2,2,0,0,0,0,0,11.0
1243,4379.0,8083,"S.PEROVSKAY, 94        Astrakhan      ","улица Софьи Перовской, 94/1А, Астрахань, Россия, 414004",46.346028,48.070378,0.1314080113,"475629,00",4,5,1,0,0,0,0,0,2,0,1,0,0,0,1.0
1244,4391.0,8083,"Yaroslavl, Svobody, 97 Yaroslavl      ","улица Свободы, 97, Ярославль, Россия, 150049",57.626593,39.84252,0.1199316007,"577279,00",1,6,1,0,1,3,4,4,1,2,0,0,0,0,11.0
1245,4412.0,8083,ALTYF. SH. 22Б          Moskva,"Алтуфьевское шоссе, 22Б, Москва, 127562",55.8611,37.585547,0.1920462769,"13104177,00",4,5,0,0,4,3,7,0,0,1,0,0,0,0,5.0
1246,4414.0,8083,"LENINA, 8              Kozhevnikovo   ","улица Ленина, 8, село Кожевниково, Кожевниковский район, Томская область, Россия, 636161",56.259918,83.973776,0.1767552096,"7598,00",1,2,3,0,3,0,3,0,1,1,0,0,0,0,0.0
1247,4418.0,8083,"MKRN. SOLNECHNYY, 11A  Topki          ","микрорайон Солнечный, 11А, Топки, Кемеровская область, Россия",55.281446,85.645837,0.05002027446,"24147,00",1,4,1,0,0,0,0,0,1,1,0,0,0,0,2.0
1248,4423.0,8083,"PR. LENINA, 59A        Kemerovo       ","проспект Ленина, 59А, Кемерово, Россия, 650066",55.343609,86.095408,0.1326559476,"553076,00",0,2,1,0,2,1,3,1,2,3,0,0,0,0,0.0
1249,4424.0,8083,"Nekrasova, 31          Abakan         ","улица Некрасова, 31А, Абакан, Республика Хакасия, Россия, 655004",53.724593,91.421825,0.1728326002,"184769,00",1,5,2,0,2,1,3,0,1,0,0,1,0,0,2.0
1250,4431.0,8083,"SVETLANSKAYA, 46       Vladivostok    ","Светланская улица, 46, Владивосток, Приморский край, Россия, 690091",43.11472,131.890138,0.02803945618,"603519,00",2,1,8,6,38,14,58,1,3,3,5,1,0,2,24.0
1251,4433.0,8083,KORABELNAYA NAB.15A    Vladivostok,"улица Корабельная Набережная, 17А, Владивосток, Приморский край, Россия",43.113232,131.89471,0.08921015117,"603519,00",0,1,1,3,6,8,17,0,2,3,3,0,0,1,8.0
1252,4434.0,8083,"FADEEVA, 47A           Vladivostok    ","улица Фадеева, 47А, Владивосток, Приморский край, Россия, 690034",43.109277,131.978532,0.1547538621,"603519,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1253,8679.0,32,"IZMAYLOVSKOE SH., 71.2BMOSCOW         ","Измайловское шоссе, 71к2Б, Москва, Россия, 105187",55.789315,37.747927,-0.1163241629,"13104177,00",3,2,2,1,13,10,24,2,1,0,1,0,0,0,9.0
1254,44.0,32,"GUBAREVICHA, 5         ELISTRA        ","улица Губаревича, 5, Элиста, Республика Калмыкия, Россия, 358000",46.307687,44.272795,0.1395427937,"101049,00",11,5,11,0,20,4,24,4,2,3,5,1,0,0,8.0
1255,45.0,32,"KUBANSKAYA, 23, 2      ASTRAKHAN      ","Кубанская улица, 23к2, Астрахань, Россия, 414057",46.32687,48.039745,0.09658906782,"475629,00",4,2,0,0,0,2,2,0,0,0,0,0,0,0,3.0
1256,303.0,32,"PUSHKINA, 17           USSURIYSK      ","улица Пушкина, 17, Уссурийск, Приморский край, Россия, 692512",43.798912,131.94551,0.01392241296,"180393,00",2,1,2,0,6,3,9,0,2,0,3,2,0,0,1.0
1257,308.0,32,"MARKOVSKOGO, 45        KRASNOYARSK    ","улица Марковского, 45, Красноярск, Россия, 660049",56.015012,92.873484,-0.01536598199,"1196913,00",2,2,0,2,7,3,12,0,2,2,3,0,0,0,5.0
1258,309.0,32,"VYBORGSKAYA NAB,61     ST.PETERBURG   ","Выборгская набережная, 61, Санкт-Петербург, Россия, 197342",59.980682,30.322471,-0.0823035761,"5600044,00",0,2,1,1,4,4,9,0,0,0,0,1,0,0,4.0
1259,332.0,32,"BRATEV LUKANINYKH, 1   KALUGA         ","улица Братьев Луканиных, 1, Калуга, Россия, 248033",54.496191,36.182577,-0.03269927517,"337058,00",1,4,0,0,1,0,1,0,0,0,0,0,0,0,1.0
1260,2893.0,32,Prospekt Mira 124      Moskva,"проспект Мира, 124А, Москва, Россия, 129164",55.814907,37.641755,0.1678713475,"13104177,00",3,1,0,0,6,4,10,1,2,1,4,1,0,0,3.0
1261,1980.0,496.5,LENINA 164                LABINSK,"улица Ленина, 166, Лабинск, Краснодарский край, Россия",44.635516,40.726803,-0.02917986784,"56420,00",3,2,1,0,4,3,7,3,1,1,0,0,0,0,10.0
1262,1985.0,496.5,KRASNIY PUTI 3            OMSK,"улица Красный Путь, 3, Омск, Россия, 644043",54.990442,73.364152,-0.08735872688,"1110836,00",1,1,0,0,12,5,17,3,3,1,7,1,0,0,4.0
1263,1990.0,496.5,KRASNOARMEYSKAYA 25       BOLSHERECHYE,"Красноармейская улица, 25, поселок городского типа Большеречье, Большереченский район, Омская область, Россия, 646670",56.094088,74.629231,-0.03070090953,"9955,00",1,2,0,0,0,0,0,1,1,0,0,0,0,0,1.0
1264,1995.0,496.5,MOSKOVSKAYA 85            NIZHNIY LOMO,"Московская улица, 85, Нижний Ломов, Пензенская область, Россия",53.528764,43.679045,-0.04021222923,"20256,00",1,2,0,0,3,0,3,0,3,0,0,1,0,0,2.0
1265,1999.0,496.5,PR. LENINA 8              YAKUTSK,"проспект Ленина, 8, Якутск, Республика Саха (Якутия), Россия, 677000",62.032512,129.74223,-0.05343680674,"355443,00",2,1,9,0,7,5,12,0,2,2,4,2,0,0,1.0
1266,2032.0,496.5,MONTAZHNIKOV 38           KIROV,"улица Монтажников, 38, Киров, Россия, 610044",58.609483,49.615768,-0.1147891151,"468212,00",3,2,1,0,0,0,0,0,3,1,2,0,0,0,0.0
1267,2874.0,496.5,LENINSKOAYA 11            PODGORNOYE,"Ленинская улица, 11, село Подгорное, Чаинский район, Томская область, Россия, 636400",57.791514,82.643218,0.04548771665,"5658,00",2,2,1,0,1,0,1,0,0,0,0,0,0,0,0.0
1268,2891.0,496.5,KULAKOVA 144              KURSK,"проспект Кулакова, 144, Курск, Россия, 305018",51.660512,36.137041,-0.09356528565,"440052,00",1,3,3,1,1,0,2,0,0,0,0,0,0,0,4.0
1269,2899.0,496.5,BUDENNOGO 23              CHERNIGOVKA,"улица Будённого, 23, село Черниговка, Черниговский район, Приморский край, Россия, 692372",44.343346,132.576442,-0.01550869944,"13046,00",0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1270,2901.0,496.5,"OKTIABRSKIY PR-T,1        KIROV       ","Октябрьский проспект, 1, Киров, Россия, 610047",58.637715,49.613773,-0.1031941369,"468212,00",2,5,2,0,0,1,1,0,2,0,0,0,0,0,9.0
1271,2903.0,496.5,NABEREZHNAYA 39           SRETENSK,"Набережная улица, 39, Сретенск, Забайкальский край, Россия, 673500",52.243225,117.693927,-0.006594216096,"6032,00",0,2,0,1,2,0,3,0,1,0,0,0,0,0,0.0
1272,2911.0,496.5,SOVETSKAYA 4              SATINKA,"Советская улица, 4, посёлок Сатинка, Сампурский район, Тамбовская область, Россия",52.376037,41.671786,-0.08653578929,"3820,00",1,2,1,0,1,0,1,1,0,1,0,0,0,0,0.0
1273,2915.0,496.5,POBEDY 6A                 VILYUCHINSK,"улица Победы, 6А, Вилючинск, Камчатский край, Россия",52.926964,158.405063,-0.02872256446,"21774,00",1,3,0,0,1,1,2,2,1,0,0,0,0,0,2.0
1274,2916.0,496.5,CHICHERINA 2A             TAMBOV,"улица Чичерина, 2А, Тамбов, Россия, 392027",52.771328,41.410906,-0.04704626878,"261803,00",1,3,0,2,2,0,4,0,0,1,0,0,0,0,2.0
1275,2924.0,496.5,ERMAKA 33                 IVANOVO,"улица Ермака, 33, Иваново, Россия, 153025",57.018776,40.959745,-0.1085161124,"361644,00",1,3,1,0,0,0,0,1,1,1,3,0,0,0,2.0
1276,2928.0,496.5,BOLNICHNAYA 1             PAVLOGRADKA,"Больничная улица, 1, посёлок городского типа Павлоградка, Павлоградский район, Омская область, Россия, 646760",54.208559,73.559625,0.05995068356,"7019,00",1,4,0,0,1,0,1,0,0,1,0,0,0,0,0.0
1277,2953.0,496.5,OKTIABRSKAYA 141          TBILISSKAYA,"Октябрьская улица, 141, станица Тбилисская, Тбилисский район, Краснодарский край, Россия, 352360",45.36311,40.184562,-0.09363001929,"27350,00",1,1,0,1,1,0,2,1,0,0,0,0,0,0,1.0
1278,2969.0,496.5,LENINA 58                 AGINSKOYE,"улица Ленина, 58, посёлок городского типа Агинское, Забайкальский край, Россия, 687000",51.107836,114.546895,-0.03214822493,"17213,00",3,0,1,0,2,0,2,0,0,1,0,1,0,0,0.0
1279,2970.0,496.5,M.GORKOGO 14A             TULA,"улица Максима Горького, 14А, Тула, Россия",54.213667,37.607844,-0.06260417007,"473622,00",2,7,1,1,3,0,4,0,1,1,0,0,0,0,0.0
1280,4435.0,496.5,SOVETSKAYA 58             IRKUTSK,"Советская улица, 58, Иркутск, Россия, 664047",52.27647,104.305184,-0.02445674674,"603695,00",0,6,2,5,16,10,31,0,1,0,0,1,0,0,5.0
1281,4437.0,496.5,SHILOVA 100               CHITA,"улица Шилова, 100, Чита, Забайкальский край, Россия, 672038",52.065593,113.497294,-0.02483374534,"334427,00",0,1,1,0,2,0,2,0,0,0,0,0,0,0,6.0
1282,4441.0,496.5,KR.PARTIZAN 232           KRASNODAR,"улица Красных Партизан, 232, Краснодар, Россия, 350020",45.048826,38.970615,-0.04998145502,"1138654,00",1,3,0,1,4,7,12,0,1,0,0,0,0,1,1.0
1283,4451.0,496.5,KOMSOMOLSKAYA 14          VESHKAYMA,"Комсомольская улица, 14, рабочий посёлок Вешкайма, Вешкаймский район, Ульяновская область, Россия, 433100",54.051069,47.119942,-0.1393092972,"6213,00",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1284,4457.0,496.5,MOTORSTROITELEY 62        TUTAYEV,"улица Моторостроителей, 62, Тутаев, Ярославская область, Россия",57.863749,39.511499,-0.04935027132,"39643,00",3,14,9,0,0,1,1,0,1,1,0,0,0,0,1.0
1285,4463.0,496.5,GAGARINA 16               GAGARIN,"улица Гагарина, 16, Гагарин, Смоленская область, Россия, 215010",55.546572,34.994617,-0.1101605679,"26585,00",1,8,1,0,1,1,2,0,0,0,0,0,0,0,0.0
1286,4479.0,496.5,KARLA MARKSA 9            FOKINO,"улица Карла Маркса, 9, Фокино, Брянская область, Россия, 242611",53.413169,34.379469,-0.05334375057,"23157,00",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1287,4498.0,496.5,AUSTRINA 152B             PENZA,"улица Аустрина, 152, Пенза, Россия, 440015",53.24513,45.014103,-0.04055656204,"488919,00",1,5,3,0,1,0,1,1,2,1,0,0,0,0,4.0
1288,4501.0,496.5,NOVOBULVARNAYA 36         CHITA,"Новобульварная улица, 36, Чита, Забайкальский край, Россия, 672012",52.046776,113.509457,-0.05135985823,"334427,00",2,9,4,0,5,1,6,0,2,0,0,1,0,0,4.0
1289,4502.0,496.5,SOVETSKAYA 135            TALOVAYA,"Советская улица, 135, посёлок Таловая, Таловский район, Воронежская область, Россия",51.11884,40.722662,-0.0891634371,"10619,00",2,2,0,1,3,0,4,1,1,0,0,1,0,0,1.0
1290,4503.0,496.5,"UL.POBEDY, 177            LABINSK     ","улица Победы, 177, Лабинск, Краснодарский край, Россия",44.633906,40.741688,-0.05823864537,"56420,00",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0
1291,4504.0,496.5,ENERGETIKOV 41            KONAKOVO,"улица Энергетиков, 41, Конаково, Тверская область, Россия",56.717322,36.783846,-0.05498988272,"35506,00",1,5,1,0,2,0,2,2,1,1,0,0,0,0,0.0
1292,4519.0,496.5,KOMMUNALNAYA 21B          TAMBOV,"Коммунальная улица, 21, Тамбов, Россия, 392036",52.722888,41.448204,-0.01467084267,"261803,00",2,4,12,7,26,11,44,0,3,1,2,0,0,0,6.0
1293,4527.0,496.5,LENINA 5                  BELEBEY,"улица Ленина, 5, Белебей, Республика Башкортостан, Россия",54.10663,54.103913,-0.09301471804,"59364,00",6,5,0,1,4,0,5,1,3,0,0,0,0,0,0.0
1294,4529.0,496.5,VOLODARSKOGO 48V          LODEYNOE POL,"улица Володарского, 48, Лодейное Поле, Лодейнопольское городское поселение, Ленинградская область, Россия, 187700",60.731626,33.547378,-0.08286243545,"18703,00",2,7,7,0,11,1,12,1,0,0,0,1,0,0,3.0
1295,4568.0,496.5,TELEVIZORNAYA 1/4         KRASNOYARSK,"Телевизорная улица, 1с4, Красноярск, Россия, 660028",56.022559,92.796634,-0.0181265767,"1196913,00",0,2,3,0,2,1,3,0,1,0,0,1,0,0,4.0
1296,4570.0,496.5,REVOLUTSIONNAYA 3         ISHIMBAY,"Революционная улица, 3, Ишимбай, Республика Башкортостан, Россия, 453200",53.45387,56.04077,-0.08154480736,"64025,00",7,3,6,0,2,2,4,1,1,0,0,0,0,0,1.0
1297,4583.0,496.5,MUNNIKHA 8A               TOMSK,"улица Ференца Мюнниха, 8А, микрорайон Каштак, Ленинский район, Томск, Россия",56.520077,84.989241,-0.03089042599,"556478,00",3,4,0,0,1,0,1,0,1,0,0,0,0,0,1.0
1298,4589.0,496.5,VOKZALNAYA                LGOV,"Вокзальная улица, Льгов, городской округ Льгов, Курская область, Россия",51.637556,35.2674,-0.07828228855,"17557,00",0,1,0,0,1,0,1,1,1,0,0,0,0,0,1.0
1299,4596.0,496.5,LENINGRADSKAYA 91         BOROVICHI,"Ленинградская улица, 91, Боровичи, Новгородская область, Россия",58.385662,33.895852,0.002524589011,"47449,00",3,3,0,0,1,1,2,0,1,2,0,0,0,0,0.0
1300,4599.0,496.5,KLUCHEVSKAYA 76A          ULAN-UDE,"Ключевская улица, 76А, Улан-Удэ, Республика Бурятия, Россия, 670013",51.82032,107.658478,-0.006035669983,"437565,00",2,5,0,0,1,0,1,0,0,0,0,0,0,0,0.0
1301,4603.0,496.5,RABOCHAYA 60E             OSTASHKOV,"Рабочая улица, 60, Осташков, Тверская область, Россия, 172735",57.154996,33.088985,-0.01586317161,"15078,00",2,5,0,0,0,0,0,0,0,0,0,0,0,0,3.0
1302,4605.0,496.5,LENINA 123                YU-SAKHALINS,"улица Ленина, 123, Южно-Сахалинск, Сахалинская область, Россия",46.963896,142.728887,-0.01987452746,"194882,00",5,2,14,1,12,2,15,3,1,0,2,1,0,0,0.0
1303,4612.0,496.5,"40 LET OKTYABRYA, 62/4    KANSK       ","улица 40 лет Октября, 62/4, Канск, Красноярский край, Россия, 663604",56.231273,95.701758,-0.06882841891,"86816,00",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1304,4613.0,496.5,BARKHATOVOY 2A            OMSK,"улица Бархатовой, 2А, микрорайон Заозёрный, Омск, Россия, 644110",55.048936,73.325883,-0.05964729949,"1110836,00",2,3,1,0,1,0,1,0,2,0,0,0,0,0,0.0
1305,4615.0,496.5,LENINSKAYA 98             PEREVOLOTSKI,"Ленинская улица, 98, посёлок Переволоцкий, Переволоцкий район, Оренбургская область, Россия, 461263",51.873187,54.204272,-0.0456556535,"9739,00",2,0,0,0,0,1,1,2,0,1,0,0,0,0,0.0
1306,4630.0,496.5,METALLURGOV 34            KRASNOYARSK,"проспект Металлургов, 34, Красноярск, Россия, 660005",56.046846,92.946805,-0.124396584,"1196913,00",3,4,1,0,1,0,1,2,3,1,0,0,0,0,0.0
1307,4633.0,496.5,BALDAKOVA 38B             KURUMKAN,"улица Балдакова, 38А, село Курумкан, Курумканский район, Республика Бурятия, Россия, 671640",54.333006,110.317348,-0.09522310673,"5360,00",1,1,1,0,3,0,3,0,0,1,0,0,0,0,0.0
1308,4634.0,496.5,SVOBODY 27                YAROSLAVL,"улица Свободы, 27, Ярославль, Россия, 150000",57.625176,39.874356,-0.1099829275,"577279,00",2,6,7,8,24,11,43,0,0,5,2,1,0,0,6.0
1309,4639.0,496.5,ORDZHONIKIDZE 38          YAKUTSK,"улица Орджоникидзе, 38, Якутск, Республика Саха (Якутия), Россия, 677000",62.029098,129.729025,0.00565427708,"355443,00",1,1,6,2,7,9,18,1,3,0,0,1,0,0,1.0
1310,4658.0,496.5,LENINA 28                 GUSINOOZERSK,"улица Ленина, 28, Гусиноозёрск, Селенгинский район, Республика Бурятия, Россия, 671160",51.28748,106.535198,0.03438265033,"24004,00",2,3,0,0,2,0,2,1,2,0,0,0,0,0,0.0
1311,4672.0,496.5,MIRA 5                    S. MORGAUSHI,"улица Мира, 5, село Моргауши, Моргаушский район, Чувашская Республика, Россия",55.967436,46.771971,-0.03523973263,"3869,00",1,1,0,0,2,0,2,1,1,0,0,0,0,0,0.0
1312,4675.0,496.5,"TRUDA PLZ, 19             VOLZHSKY    ","площадь Труда, 19, Волжский, Волгоградская область, Россия",48.783473,44.784143,-0.1173581189,"321479,00",3,7,4,1,5,1,7,0,0,1,0,0,0,0,2.0
1313,4694.0,496.5,LEZHNEBSKAYA 164          IVANOVO,"Лежневская улица, 164, Иваново, Россия, 153032",56.959784,40.97181,-0.07712671454,"361644,00",0,1,2,0,0,1,1,0,1,0,0,0,0,0,3.0
1314,4708.0,496.5,GAGARINA 28               PENZA,"улица Гагарина, 28, Пенза, Россия",53.223064,44.99911,-0.08141372125,"488919,00",3,2,2,1,4,0,5,0,1,0,2,0,0,0,0.0
1315,4711.0,496.5,ZELENAYA 13V              KILMEZ,"Зелёная улица, 13В, посёлок городского типа Кильмезь, Кильмезский район, Кировская область, Россия, 613570",56.946378,51.061489,-0.140712162,"5592,00",1,1,2,0,0,0,0,0,1,1,0,0,0,0,0.0
1316,4715.0,496.5,KRASNAYA 106              KRASNODAR,"Красная улица, 106, микрорайон Центральный, Краснодар, Россия",45.03254,38.973418,-0.0531515187,"1138654,00",2,6,0,21,34,16,71,2,2,2,1,1,0,2,7.0
1317,4721.0,496.5,OKTIABRYA 68              UFA,"проспект Октября, 68, Уфа, Республика Башкортостан, Россия, 450054",54.759898,56.01109,-0.09173605763,"1167500,00",3,8,1,0,4,2,6,1,3,0,0,0,0,0,4.0
